Timestamp, Block Number, Base Fee (Gwei)
2023-12-04T19:01:11.000Z, 18714951, 49.857873356
2023-12-04T19:01:23.000Z, 18714952, 54.542550713
2023-12-04T19:01:35.000Z, 18714953, 55.458041972
2023-12-04T19:01:47.000Z, 18714954, 57.165663944
2023-12-04T19:01:59.000Z, 18714955, 55.733451597
2023-12-04T19:02:11.000Z, 18714956, 54.065352178
2023-12-04T19:02:23.000Z, 18714957, 52.817602696
2023-12-04T19:02:35.000Z, 18714958, 56.889962664
2023-12-04T19:02:47.000Z, 18714959, 58.610020255
2023-12-04T19:02:59.000Z, 18714960, 58.533877536
2023-12-04T19:03:11.000Z, 18714961, 56.963518475
2023-12-04T19:03:23.000Z, 18714962, 54.437824423
2023-12-04T19:03:35.000Z, 18714963, 53.470701542
2023-12-04T19:03:47.000Z, 18714964, 56.133082185
2023-12-04T19:03:59.000Z, 18714965, 56.135880886
2023-12-04T19:04:11.000Z, 18714966, 56.600390798
2023-12-04T19:04:23.000Z, 18714967, 59.392197999
2023-12-04T19:04:35.000Z, 18714968, 59.785932141
2023-12-04T19:04:47.000Z, 18714969, 59.159841405
2023-12-04T19:04:59.000Z, 18714970, 58.375199006
2023-12-04T19:05:11.000Z, 18714971, 60.916991865
2023-12-04T19:05:23.000Z, 18714972, 60.833601072
2023-12-04T19:05:35.000Z, 18714973, 60.37187404
2023-12-04T19:05:47.000Z, 18714974, 60.092999752
2023-12-04T19:05:59.000Z, 18714975, 58.714611563
2023-12-04T19:06:11.000Z, 18714976, 57.77026728
2023-12-04T19:06:35.000Z, 18714977, 58.892138911
2023-12-04T19:06:47.000Z, 18714978, 63.02756748
2023-12-04T19:06:59.000Z, 18714979, 60.168275662
2023-12-04T19:07:11.000Z, 18714980, 60.014158134
2023-12-04T19:07:23.000Z, 18714981, 58.453966065
2023-12-04T19:07:35.000Z, 18714982, 64.283464654
2023-12-04T19:07:47.000Z, 18714983, 64.242318952
2023-12-04T19:07:59.000Z, 18714984, 62.332630365
2023-12-04T19:08:11.000Z, 18714985, 60.827444863
2023-12-04T19:08:23.000Z, 18714986, 61.829314445
2023-12-04T19:08:35.000Z, 18714987, 63.891723972
2023-12-04T19:08:47.000Z, 18714988, 65.117602766
2023-12-04T19:08:59.000Z, 18714989, 62.484756456
2023-12-04T19:09:11.000Z, 18714990, 59.867796443
2023-12-04T19:09:23.000Z, 18714991, 61.782902893
2023-12-04T19:09:35.000Z, 18714992, 62.564960145
2023-12-04T19:09:47.000Z, 18714993, 68.43268271
2023-12-04T19:09:59.000Z, 18714994, 76.162780381
2023-12-04T19:10:11.000Z, 18714995, 79.322053131
2023-12-04T19:10:23.000Z, 18714996, 75.973101167
2023-12-04T19:10:35.000Z, 18714997, 74.522865834
2023-12-04T19:10:47.000Z, 18714998, 73.21753139
2023-12-04T19:10:59.000Z, 18714999, 72.018505843
2023-12-04T19:11:11.000Z, 18715000, 68.671229129
2023-12-04T19:11:23.000Z, 18715001, 68.574310563
2023-12-04T19:11:35.000Z, 18715002, 66.385746584
2023-12-04T19:11:47.000Z, 18715003, 65.438508835
2023-12-04T19:11:59.000Z, 18715004, 64.833089747
2023-12-04T19:12:11.000Z, 18715005, 63.629304055
2023-12-04T19:12:23.000Z, 18715006, 65.74763918
2023-12-04T19:12:35.000Z, 18715007, 64.701125789
2023-12-04T19:12:47.000Z, 18715008, 64.347131912
2023-12-04T19:12:59.000Z, 18715009, 63.012838901
2023-12-04T19:13:11.000Z, 18715010, 63.012889836
2023-12-04T19:13:23.000Z, 18715011, 61.326425456
2023-12-04T19:13:35.000Z, 18715012, 68.977291564
2023-12-04T19:13:47.000Z, 18715013, 72.549929568
2023-12-04T19:13:59.000Z, 18715014, 68.835717787
2023-12-04T19:14:11.000Z, 18715015, 67.316842186
2023-12-04T19:14:23.000Z, 18715016, 68.281638948
2023-12-04T19:14:35.000Z, 18715017, 68.879131402
2023-12-04T19:14:47.000Z, 18715018, 67.454575895
2023-12-04T19:14:59.000Z, 18715019, 67.016756912
2023-12-04T19:15:11.000Z, 18715020, 66.993417768
2023-12-04T19:15:23.000Z, 18715021, 66.649926884
2023-12-04T19:15:35.000Z, 18715022, 65.947663265
2023-12-04T19:15:47.000Z, 18715023, 64.549587643
2023-12-04T19:15:59.000Z, 18715024, 65.106213798
2023-12-04T19:16:11.000Z, 18715025, 64.796253966
2023-12-04T19:16:23.000Z, 18715026, 64.3919572
2023-12-04T19:16:35.000Z, 18715027, 63.125216618
2023-12-04T19:16:47.000Z, 18715028, 61.822878696
2023-12-04T19:16:59.000Z, 18715029, 61.283601847
2023-12-04T19:17:11.000Z, 18715030, 63.397168071
2023-12-04T19:17:23.000Z, 18715031, 64.916779698
2023-12-04T19:17:35.000Z, 18715032, 66.071761731
2023-12-04T19:17:47.000Z, 18715033, 63.205406281
2023-12-04T19:17:59.000Z, 18715034, 64.460665123
2023-12-04T19:18:11.000Z, 18715035, 63.588498895
2023-12-04T19:18:23.000Z, 18715036, 63.128176453
2023-12-04T19:18:35.000Z, 18715037, 62.247828256
2023-12-04T19:18:47.000Z, 18715038, 60.236568245
2023-12-04T19:18:59.000Z, 18715039, 61.10616794
2023-12-04T19:19:11.000Z, 18715040, 61.803281871
2023-12-04T19:19:23.000Z, 18715041, 60.178517883
2023-12-04T19:19:35.000Z, 18715042, 58.949327525
2023-12-04T19:19:47.000Z, 18715043, 61.440051072
2023-12-04T19:19:59.000Z, 18715044, 62.476102365
2023-12-04T19:20:11.000Z, 18715045, 64.860237808
2023-12-04T19:20:23.000Z, 18715046, 69.386453831
2023-12-04T19:20:35.000Z, 18715047, 66.24231596
2023-12-04T19:20:47.000Z, 18715048, 66.985566889
2023-12-04T19:20:59.000Z, 18715049, 66.696498491
2023-12-04T19:21:11.000Z, 18715050, 65.567355118
2023-12-04T19:21:23.000Z, 18715051, 67.985838156
2023-12-04T19:21:35.000Z, 18715052, 66.033669005
2023-12-04T19:21:47.000Z, 18715053, 66.977031503
2023-12-04T19:21:59.000Z, 18715054, 75.312539632
2023-12-04T19:22:11.000Z, 18715055, 77.344599982
2023-12-04T19:22:23.000Z, 18715056, 77.6456387
2023-12-04T19:22:35.000Z, 18715057, 74.179209336
2023-12-04T19:22:47.000Z, 18715058, 78.137993016
2023-12-04T19:22:59.000Z, 18715059, 77.510601583
2023-12-04T19:23:11.000Z, 18715060, 73.798895974
2023-12-04T19:23:23.000Z, 18715061, 73.591410993
2023-12-04T19:23:35.000Z, 18715062, 72.906115509
2023-12-04T19:23:47.000Z, 18715063, 72.105341469
2023-12-04T19:23:59.000Z, 18715064, 69.673328648
2023-12-04T19:24:11.000Z, 18715065, 70.979165914
2023-12-04T19:24:23.000Z, 18715066, 70.14444974
2023-12-04T19:24:35.000Z, 18715067, 70.742968948
2023-12-04T19:24:47.000Z, 18715068, 68.060471615
2023-12-04T19:24:59.000Z, 18715069, 67.651120775
2023-12-04T19:25:11.000Z, 18715070, 65.705548394
2023-12-04T19:25:23.000Z, 18715071, 68.509207976
2023-12-04T19:25:35.000Z, 18715072, 66.283958109
2023-12-04T19:25:47.000Z, 18715073, 64.830312243
2023-12-04T19:25:59.000Z, 18715074, 63.091333122
2023-12-04T19:26:11.000Z, 18715075, 61.637480101
2023-12-04T19:26:23.000Z, 18715076, 62.426573394
2023-12-04T19:26:35.000Z, 18715077, 60.605132454
2023-12-04T19:26:47.000Z, 18715078, 68.178400309
2023-12-04T19:26:59.000Z, 18715079, 75.402798935
2023-12-04T19:27:11.000Z, 18715080, 72.890837004
2023-12-04T19:27:23.000Z, 18715081, 73.44609571
2023-12-04T19:27:35.000Z, 18715082, 72.882481389
2023-12-04T19:27:47.000Z, 18715083, 71.21998826
2023-12-04T19:27:59.000Z, 18715084, 69.535351252
2023-12-04T19:28:11.000Z, 18715085, 68.239434818
2023-12-04T19:28:23.000Z, 18715086, 64.532052858
2023-12-04T19:28:35.000Z, 18715087, 67.619240991
2023-12-04T19:28:47.000Z, 18715088, 66.348097935
2023-12-04T19:28:59.000Z, 18715089, 63.890344251
2023-12-04T19:29:11.000Z, 18715090, 63.468387927
2023-12-04T19:29:23.000Z, 18715091, 62.324028035
2023-12-04T19:29:35.000Z, 18715092, 62.328744405
2023-12-04T19:29:47.000Z, 18715093, 60.162533825
2023-12-04T19:29:59.000Z, 18715094, 59.767303078
2023-12-04T19:30:11.000Z, 18715095, 62.828646599
2023-12-04T19:30:23.000Z, 18715096, 63.536786704
2023-12-04T19:30:35.000Z, 18715097, 60.193805555
2023-12-04T19:30:47.000Z, 18715098, 62.222072952
2023-12-04T19:30:59.000Z, 18715099, 60.906131591
2023-12-04T19:31:11.000Z, 18715100, 61.322944225
2023-12-04T19:31:23.000Z, 18715101, 62.206737651
2023-12-04T19:31:35.000Z, 18715102, 62.124066971
2023-12-04T19:31:47.000Z, 18715103, 63.134720965
2023-12-04T19:31:59.000Z, 18715104, 62.330936523
2023-12-04T19:32:11.000Z, 18715105, 64.47566094
2023-12-04T19:32:23.000Z, 18715106, 63.131377797
2023-12-04T19:32:35.000Z, 18715107, 63.53947954
2023-12-04T19:32:47.000Z, 18715108, 62.606254554
2023-12-04T19:32:59.000Z, 18715109, 60.28022038
2023-12-04T19:33:11.000Z, 18715110, 57.658481891
2023-12-04T19:33:23.000Z, 18715111, 64.841280065
2023-12-04T19:33:35.000Z, 18715112, 61.865727232
2023-12-04T19:33:47.000Z, 18715113, 61.667853313
2023-12-04T19:33:59.000Z, 18715114, 60.011879254
2023-12-04T19:34:11.000Z, 18715115, 58.775139444
2023-12-04T19:34:23.000Z, 18715116, 60.015769985
2023-12-04T19:34:35.000Z, 18715117, 61.784515747
2023-12-04T19:34:47.000Z, 18715118, 59.118573618
2023-12-04T19:34:59.000Z, 18715119, 55.66785105
2023-12-04T19:35:11.000Z, 18715120, 57.55284706
2023-12-04T19:35:23.000Z, 18715121, 57.356706478
2023-12-04T19:35:35.000Z, 18715122, 54.241115515
2023-12-04T19:35:47.000Z, 18715123, 59.985453504
2023-12-04T19:35:59.000Z, 18715124, 62.476192998
2023-12-04T19:36:11.000Z, 18715125, 62.024180345
2023-12-04T19:36:23.000Z, 18715126, 61.521147186
2023-12-04T19:36:35.000Z, 18715127, 68.534935807
2023-12-04T19:36:47.000Z, 18715128, 65.230646669
2023-12-04T19:36:59.000Z, 18715129, 63.40130265
2023-12-04T19:37:11.000Z, 18715130, 61.993178739
2023-12-04T19:37:23.000Z, 18715131, 62.928564366
2023-12-04T19:37:35.000Z, 18715132, 61.58129317
2023-12-04T19:37:47.000Z, 18715133, 61.188000136
2023-12-04T19:37:59.000Z, 18715134, 61.050589735
2023-12-04T19:38:11.000Z, 18715135, 63.328323134
2023-12-04T19:38:23.000Z, 18715136, 63.005916003
2023-12-04T19:38:35.000Z, 18715137, 63.152472489
2023-12-04T19:38:47.000Z, 18715138, 62.44226031
2023-12-04T19:38:59.000Z, 18715139, 65.165201289
2023-12-04T19:39:11.000Z, 18715140, 62.961900126
2023-12-04T19:39:23.000Z, 18715141, 64.581970154
2023-12-04T19:39:35.000Z, 18715142, 58.267317331
2023-12-04T19:39:47.000Z, 18715143, 65.217382247
2023-12-04T19:39:59.000Z, 18715144, 63.643989531
2023-12-04T19:40:11.000Z, 18715145, 62.269180179
2023-12-04T19:40:23.000Z, 18715146, 62.640104193
2023-12-04T19:40:35.000Z, 18715147, 62.045968547
2023-12-04T19:40:47.000Z, 18715148, 59.736928862
2023-12-04T19:40:59.000Z, 18715149, 59.754443729
2023-12-04T19:41:11.000Z, 18715150, 57.508623753
2023-12-04T19:41:23.000Z, 18715151, 64.574580876
2023-12-04T19:41:35.000Z, 18715152, 66.511731126
2023-12-04T19:41:47.000Z, 18715153, 65.129998133
2023-12-04T19:41:59.000Z, 18715154, 63.845359939
2023-12-04T19:42:11.000Z, 18715155, 61.435804133
2023-12-04T19:42:23.000Z, 18715156, 60.874015174
2023-12-04T19:42:35.000Z, 18715157, 58.866690973
2023-12-04T19:42:47.000Z, 18715158, 60.927420544
2023-12-04T19:42:59.000Z, 18715159, 59.468693195
2023-12-04T19:43:11.000Z, 18715160, 56.200658063
2023-12-04T19:43:23.000Z, 18715161, 58.822272171
2023-12-04T19:43:35.000Z, 18715162, 57.272415101
2023-12-04T19:43:47.000Z, 18715163, 56.314249983
2023-12-04T19:43:59.000Z, 18715164, 57.408493582
2023-12-04T19:44:11.000Z, 18715165, 55.68787396
2023-12-04T19:44:23.000Z, 18715166, 56.086502611
2023-12-04T19:44:35.000Z, 18715167, 55.367631158
2023-12-04T19:44:47.000Z, 18715168, 53.874102227
2023-12-04T19:44:59.000Z, 18715169, 53.494709576
2023-12-04T19:45:11.000Z, 18715170, 55.02852772
2023-12-04T19:45:23.000Z, 18715171, 53.10890935
2023-12-04T19:45:35.000Z, 18715172, 50.961821921
2023-12-04T19:45:47.000Z, 18715173, 53.077346949
2023-12-04T19:45:59.000Z, 18715174, 52.771769163
2023-12-04T19:46:11.000Z, 18715175, 54.12333025
2023-12-04T19:46:23.000Z, 18715176, 54.463735327
2023-12-04T19:46:35.000Z, 18715177, 54.918696324
2023-12-04T19:46:47.000Z, 18715178, 56.361672255
2023-12-04T19:46:59.000Z, 18715179, 55.304972625
2023-12-04T19:47:11.000Z, 18715180, 55.860416595
2023-12-04T19:47:23.000Z, 18715181, 56.077209009
2023-12-04T19:47:35.000Z, 18715182, 54.735775345
2023-12-04T19:47:47.000Z, 18715183, 54.491025238
2023-12-04T19:47:59.000Z, 18715184, 54.949913687
2023-12-04T19:48:11.000Z, 18715185, 56.975337283
2023-12-04T19:48:23.000Z, 18715186, 54.456422487
2023-12-04T19:48:35.000Z, 18715187, 56.353351154
2023-12-04T19:48:47.000Z, 18715188, 54.255574177
2023-12-04T19:48:59.000Z, 18715189, 52.157136308
2023-12-04T19:49:11.000Z, 18715190, 53.651343511
2023-12-04T19:49:23.000Z, 18715191, 53.883808076
2023-12-04T19:49:35.000Z, 18715192, 52.11598855
2023-12-04T19:49:47.000Z, 18715193, 54.560415161
2023-12-04T19:49:59.000Z, 18715194, 53.836440282
2023-12-04T19:50:11.000Z, 18715195, 54.229343656
2023-12-04T19:50:23.000Z, 18715196, 53.531909359
2023-12-04T19:50:35.000Z, 18715197, 52.954799689
2023-12-04T19:50:47.000Z, 18715198, 51.466275573
2023-12-04T19:50:59.000Z, 18715199, 48.69875552
2023-12-04T19:51:11.000Z, 18715200, 50.455686495
2023-12-04T19:51:23.000Z, 18715201, 51.080955646
2023-12-04T19:51:35.000Z, 18715202, 50.43496928
2023-12-04T19:51:47.000Z, 18715203, 49.537776148
2023-12-04T19:51:59.000Z, 18715204, 47.360121929
2023-12-04T19:52:11.000Z, 18715205, 48.708706531
2023-12-04T19:52:23.000Z, 18715206, 46.683345746
2023-12-04T19:52:35.000Z, 18715207, 47.172111428
2023-12-04T19:52:47.000Z, 18715208, 49.916758228
2023-12-04T19:52:59.000Z, 18715209, 49.616882887
2023-12-04T19:53:11.000Z, 18715210, 48.126235432
2023-12-04T19:53:23.000Z, 18715211, 49.0953402
2023-12-04T19:53:35.000Z, 18715212, 47.320204485
2023-12-04T19:53:47.000Z, 18715213, 46.041974166
2023-12-04T19:53:59.000Z, 18715214, 47.643925234
2023-12-04T19:54:11.000Z, 18715215, 47.18970155
2023-12-04T19:54:23.000Z, 18715216, 47.416273857
2023-12-04T19:54:35.000Z, 18715217, 46.389138187
2023-12-04T19:54:47.000Z, 18715218, 46.147884516
2023-12-04T19:54:59.000Z, 18715219, 46.271263192
2023-12-04T19:55:11.000Z, 18715220, 46.520028685
2023-12-04T19:55:23.000Z, 18715221, 47.277548039
2023-12-04T19:55:35.000Z, 18715222, 46.665579972
2023-12-04T19:55:47.000Z, 18715223, 47.009009474
2023-12-04T19:55:59.000Z, 18715224, 46.826594931
2023-12-04T19:56:11.000Z, 18715225, 46.063382699
2023-12-04T19:56:23.000Z, 18715226, 45.804654659
2023-12-04T19:56:35.000Z, 18715227, 51.245873561
2023-12-04T19:56:47.000Z, 18715228, 49.993503416
2023-12-04T19:56:59.000Z, 18715229, 48.848563866
2023-12-04T19:57:11.000Z, 18715230, 49.058740511
2023-12-04T19:57:23.000Z, 18715231, 51.345359412
2023-12-04T19:57:35.000Z, 18715232, 50.311850067
2023-12-04T19:57:47.000Z, 18715233, 50.370060458
2023-12-04T19:57:59.000Z, 18715234, 46.097886003
2023-12-04T19:58:11.000Z, 18715235, 50.359115426
2023-12-04T19:58:23.000Z, 18715236, 52.826237866
2023-12-04T19:58:35.000Z, 18715237, 51.682643583
2023-12-04T19:58:47.000Z, 18715238, 51.209628955
2023-12-04T19:58:59.000Z, 18715239, 52.606471443
2023-12-04T19:59:11.000Z, 18715240, 50.720990187
2023-12-04T19:59:23.000Z, 18715241, 49.529781104
2023-12-04T19:59:35.000Z, 18715242, 52.367850769
2023-12-04T19:59:47.000Z, 18715243, 51.855037925
2023-12-04T19:59:59.000Z, 18715244, 50.605362322
2023-12-04T20:00:11.000Z, 18715245, 51.134822612
2023-12-04T20:00:23.000Z, 18715246, 51.695879425
2023-12-04T20:00:35.000Z, 18715247, 51.604339378
2023-12-04T20:00:47.000Z, 18715248, 50.167353763
2023-12-04T20:00:59.000Z, 18715249, 49.805607009
2023-12-04T20:01:11.000Z, 18715250, 49.397391123
2023-12-04T20:01:23.000Z, 18715251, 52.076097206
2023-12-04T20:01:35.000Z, 18715252, 50.410739203
2023-12-04T20:01:47.000Z, 18715253, 49.649972674
2023-12-04T20:01:59.000Z, 18715254, 49.95663573
2023-12-04T20:02:11.000Z, 18715255, 48.214529196
2023-12-04T20:02:23.000Z, 18715256, 50.670058203
2023-12-04T20:02:35.000Z, 18715257, 49.035399901
2023-12-04T20:02:47.000Z, 18715258, 54.171172362
2023-12-04T20:02:59.000Z, 18715259, 55.734791652
2023-12-04T20:03:11.000Z, 18715260, 54.620876107
2023-12-04T20:03:23.000Z, 18715261, 55.008946052
2023-12-04T20:03:35.000Z, 18715262, 54.217690496
2023-12-04T20:03:47.000Z, 18715263, 56.023985837
2023-12-04T20:03:59.000Z, 18715264, 54.492544507
2023-12-04T20:04:11.000Z, 18715265, 53.784013826
2023-12-04T20:04:23.000Z, 18715266, 53.313737166
2023-12-04T20:04:35.000Z, 18715267, 52.150718427
2023-12-04T20:04:47.000Z, 18715268, 52.331017802
2023-12-04T20:04:59.000Z, 18715269, 51.963073619
2023-12-04T20:05:11.000Z, 18715270, 54.922201781
2023-12-04T20:05:23.000Z, 18715271, 59.447068523
2023-12-04T20:05:35.000Z, 18715272, 58.523477565
2023-12-04T20:05:47.000Z, 18715273, 56.595824434
2023-12-04T20:05:59.000Z, 18715274, 55.259090487
2023-12-04T20:06:11.000Z, 18715275, 53.103493692
2023-12-04T20:06:23.000Z, 18715276, 56.460480166
2023-12-04T20:06:35.000Z, 18715277, 54.455699786
2023-12-04T20:06:47.000Z, 18715278, 59.131461302
2023-12-04T20:06:59.000Z, 18715279, 58.011101447
2023-12-04T20:07:11.000Z, 18715280, 56.821018204
2023-12-04T20:07:23.000Z, 18715281, 56.596711553
2023-12-04T20:07:35.000Z, 18715282, 55.755342953
2023-12-04T20:07:47.000Z, 18715283, 55.712715671
2023-12-04T20:07:59.000Z, 18715284, 59.329435676
2023-12-04T20:08:11.000Z, 18715285, 57.423240732
2023-12-04T20:08:23.000Z, 18715286, 55.708449734
2023-12-04T20:08:35.000Z, 18715287, 54.475151934
2023-12-04T20:08:47.000Z, 18715288, 52.776490042
2023-12-04T20:08:59.000Z, 18715289, 57.494866581
2023-12-04T20:09:11.000Z, 18715290, 57.533231947
2023-12-04T20:09:23.000Z, 18715291, 58.301119363
2023-12-04T20:09:35.000Z, 18715292, 57.887182874
2023-12-04T20:09:47.000Z, 18715293, 60.789704592
2023-12-04T20:09:59.000Z, 18715294, 59.987876738
2023-12-04T20:10:11.000Z, 18715295, 57.124782856
2023-12-04T20:10:23.000Z, 18715296, 57.449918078
2023-12-04T20:10:35.000Z, 18715297, 57.307600748
2023-12-04T20:10:47.000Z, 18715298, 57.182178289
2023-12-04T20:10:59.000Z, 18715299, 56.131206068
2023-12-04T20:11:11.000Z, 18715300, 54.499229141
2023-12-04T20:11:23.000Z, 18715301, 56.481861139
2023-12-04T20:11:35.000Z, 18715302, 58.394327543
2023-12-04T20:11:47.000Z, 18715303, 55.815269561
2023-12-04T20:11:59.000Z, 18715304, 56.50230669
2023-12-04T20:12:11.000Z, 18715305, 54.13291589
2023-12-04T20:12:23.000Z, 18715306, 55.329836613
2023-12-04T20:12:35.000Z, 18715307, 52.362743233
2023-12-04T20:12:47.000Z, 18715308, 55.589691974
2023-12-04T20:12:59.000Z, 18715309, 54.447657806
2023-12-04T20:13:11.000Z, 18715310, 52.184809518
2023-12-04T20:13:23.000Z, 18715311, 52.854926398
2023-12-04T20:13:35.000Z, 18715312, 51.902585894
2023-12-04T20:13:47.000Z, 18715313, 50.850787344
2023-12-04T20:13:59.000Z, 18715314, 50.579083113
2023-12-04T20:14:11.000Z, 18715315, 54.165412389
2023-12-04T20:14:23.000Z, 18715316, 52.54782193
2023-12-04T20:14:35.000Z, 18715317, 51.656438339
2023-12-04T20:14:47.000Z, 18715318, 50.919654811
2023-12-04T20:14:59.000Z, 18715319, 52.601306143
2023-12-04T20:15:11.000Z, 18715320, 52.745962499
2023-12-04T20:15:23.000Z, 18715321, 52.879019903
2023-12-04T20:15:35.000Z, 18715322, 51.18528727
2023-12-04T20:15:47.000Z, 18715323, 53.545872102
2023-12-04T20:15:59.000Z, 18715324, 50.972165218
2023-12-04T20:16:11.000Z, 18715325, 49.240864619
2023-12-04T20:16:23.000Z, 18715326, 54.042759465
2023-12-04T20:16:35.000Z, 18715327, 52.766316324
2023-12-04T20:16:47.000Z, 18715328, 51.097107114
2023-12-04T20:16:59.000Z, 18715329, 50.104978431
2023-12-04T20:17:11.000Z, 18715330, 49.008699458
2023-12-04T20:17:23.000Z, 18715331, 52.846738567
2023-12-04T20:17:35.000Z, 18715332, 52.336243036
2023-12-04T20:17:47.000Z, 18715333, 49.187551603
2023-12-04T20:17:59.000Z, 18715334, 50.572839064
2023-12-04T20:18:11.000Z, 18715335, 50.001573332
2023-12-04T20:18:23.000Z, 18715336, 54.779446587
2023-12-04T20:18:35.000Z, 18715337, 53.091060049
2023-12-04T20:18:47.000Z, 18715338, 53.059219571
2023-12-04T20:18:59.000Z, 18715339, 52.925884406
2023-12-04T20:19:11.000Z, 18715340, 52.661922292
2023-12-04T20:19:23.000Z, 18715341, 53.773177061
2023-12-04T20:19:35.000Z, 18715342, 54.120380606
2023-12-04T20:19:47.000Z, 18715343, 53.793021758
2023-12-04T20:19:59.000Z, 18715344, 50.581511118
2023-12-04T20:20:11.000Z, 18715345, 54.175383122
2023-12-04T20:20:23.000Z, 18715346, 53.442022699
2023-12-04T20:20:47.000Z, 18715347, 52.06976338
2023-12-04T20:20:59.000Z, 18715348, 50.195507908
2023-12-04T20:21:11.000Z, 18715349, 53.337740846
2023-12-04T20:21:23.000Z, 18715350, 54.698727976
2023-12-04T20:21:35.000Z, 18715351, 50.714383745
2023-12-04T20:21:47.000Z, 18715352, 54.523653102
2023-12-04T20:21:59.000Z, 18715353, 54.297092784
2023-12-04T20:22:11.000Z, 18715354, 52.458107716
2023-12-04T20:22:23.000Z, 18715355, 53.139176137
2023-12-04T20:22:35.000Z, 18715356, 54.212215963
2023-12-04T20:22:47.000Z, 18715357, 50.362694603
2023-12-04T20:22:59.000Z, 18715358, 51.699793507
2023-12-04T20:23:11.000Z, 18715359, 49.383316188
2023-12-04T20:23:23.000Z, 18715360, 49.959302611
2023-12-04T20:23:35.000Z, 18715361, 50.366383082
2023-12-04T20:23:47.000Z, 18715362, 50.72406205
2023-12-04T20:23:59.000Z, 18715363, 50.279290649
2023-12-04T20:24:11.000Z, 18715364, 50.038143211
2023-12-04T20:24:23.000Z, 18715365, 47.919790094
2023-12-04T20:24:35.000Z, 18715366, 53.903999903
2023-12-04T20:24:47.000Z, 18715367, 56.103431335
2023-12-04T20:24:59.000Z, 18715368, 61.191215888
2023-12-04T20:25:11.000Z, 18715369, 63.002838946
2023-12-04T20:25:23.000Z, 18715370, 62.598606432
2023-12-04T20:25:35.000Z, 18715371, 61.915766227
2023-12-04T20:25:47.000Z, 18715372, 60.520098175
2023-12-04T20:25:59.000Z, 18715373, 60.015425111
2023-12-04T20:26:11.000Z, 18715374, 65.331940557
2023-12-04T20:26:23.000Z, 18715375, 66.598219472
2023-12-04T20:26:35.000Z, 18715376, 66.481709217
2023-12-04T20:26:47.000Z, 18715377, 66.310020203
2023-12-04T20:26:59.000Z, 18715378, 66.758407454
2023-12-04T20:27:23.000Z, 18715379, 64.46266482
2023-12-04T20:27:35.000Z, 18715380, 67.053591756
2023-12-04T20:27:47.000Z, 18715381, 63.855988687
2023-12-04T20:27:59.000Z, 18715382, 63.882170174
2023-12-04T20:28:11.000Z, 18715383, 61.935538311
2023-12-04T20:28:23.000Z, 18715384, 63.718501942
2023-12-04T20:28:35.000Z, 18715385, 64.274942344
2023-12-04T20:28:47.000Z, 18715386, 65.568333082
2023-12-04T20:28:59.000Z, 18715387, 64.657281311
2023-12-04T20:29:11.000Z, 18715388, 61.076397274
2023-12-04T20:29:23.000Z, 18715389, 65.853290206
2023-12-04T20:29:35.000Z, 18715390, 64.288552922
2023-12-04T20:29:47.000Z, 18715391, 62.770583933
2023-12-04T20:29:59.000Z, 18715392, 60.747405888
2023-12-04T20:30:11.000Z, 18715393, 59.701761803
2023-12-04T20:30:23.000Z, 18715394, 60.286955487
2023-12-04T20:30:35.000Z, 18715395, 56.636166362
2023-12-04T20:30:47.000Z, 18715396, 59.352684683
2023-12-04T20:30:59.000Z, 18715397, 58.858355462
2023-12-04T20:31:11.000Z, 18715398, 61.938688856
2023-12-04T20:31:23.000Z, 18715399, 62.961781279
2023-12-04T20:31:35.000Z, 18715400, 62.671377934
2023-12-04T20:31:47.000Z, 18715401, 63.015532061
2023-12-04T20:31:59.000Z, 18715402, 60.400885304
2023-12-04T20:32:11.000Z, 18715403, 60.125426564
2023-12-04T20:32:23.000Z, 18715404, 61.8522218
2023-12-04T20:32:35.000Z, 18715405, 66.099675207
2023-12-04T20:32:47.000Z, 18715406, 64.539960281
2023-12-04T20:32:59.000Z, 18715407, 63.276628745
2023-12-04T20:33:11.000Z, 18715408, 61.988721555
2023-12-04T20:33:23.000Z, 18715409, 69.708915232
2023-12-04T20:33:35.000Z, 18715410, 66.688182792
2023-12-04T20:33:47.000Z, 18715411, 67.466425549
2023-12-04T20:33:59.000Z, 18715412, 66.738388298
2023-12-04T20:34:11.000Z, 18715413, 63.329030636
2023-12-04T20:34:23.000Z, 18715414, 64.708545909
2023-12-04T20:34:35.000Z, 18715415, 62.059509075
2023-12-04T20:34:47.000Z, 18715416, 69.553899688
2023-12-04T20:34:59.000Z, 18715417, 69.496345575
2023-12-04T20:35:11.000Z, 18715418, 66.422236697
2023-12-04T20:35:23.000Z, 18715419, 66.373780569
2023-12-04T20:35:35.000Z, 18715420, 64.635737217
2023-12-04T20:35:47.000Z, 18715421, 64.173892791
2023-12-04T20:35:59.000Z, 18715422, 64.654631187
2023-12-04T20:36:11.000Z, 18715423, 59.880121047
2023-12-04T20:36:23.000Z, 18715424, 67.355091786
2023-12-04T20:36:35.000Z, 18715425, 75.458501491
2023-12-04T20:36:47.000Z, 18715426, 74.621466116
2023-12-04T20:36:59.000Z, 18715427, 71.451310556
2023-12-04T20:37:11.000Z, 18715428, 69.694656269
2023-12-04T20:37:23.000Z, 18715429, 68.841409567
2023-12-04T20:37:35.000Z, 18715430, 70.808169628
2023-12-04T20:37:47.000Z, 18715431, 68.215730301
